host_since,neighbourhood,city,accommodates,price
19/02/2016,Batignolles-Monceau,Paris,3,67
06/09/2013,Batignolles-Monceau,Paris,3,44
19/08/2016,Buttes-Montmartre,Paris,3,80
10/07/2014,Pantheon,Paris,3,90
20/09/2013,Temple,Paris,3,150
22/07/2014,Menilmontant,Paris,3,111
10/05/2013,Batignolles-Monceau,Paris,3,79
19/09/2014,Buttes-Montmartre,Paris,3,45
01/10/2016,Batignolles-Monceau,Paris,3,80
02/07/2014,Buttes-Montmartre,Paris,3,100
16/02/2015,Enclos-St-Laurent,Paris,3,84
30/12/2013,Passy,Paris,3,150
12/07/2018,Buttes-Montmartre,Paris,3,62
09/04/2015,Vaugirard,Paris,3,80
10/03/2017,Buttes-Montmartre,Paris,3,71
13/04/2014,Batignolles-Monceau,Paris,3,89
16/11/2013,Buttes-Montmartre,Paris,3,90
21/07/2015,Buttes-Montmartre,Paris,3,150
08/06/2015,Reuilly,Paris,3,69
20/04/2016,Popincourt,Paris,3,85
04/11/2019,Enclos-St-Laurent,Paris,3,100
21/03/2019,Buttes-Montmartre,Paris,3,95
17/03/2016,Gobelins,Paris,3,84
07/12/2013,Enclos-St-Laurent,Paris,3,93
12/03/2015,Vaugirard,Paris,3,80
20/02/2014,Vaugirard,Paris,3,50
25/09/2013,Batignolles-Monceau,Paris,3,60
24/06/2013,Buttes-Montmartre,Paris,3,80
21/11/2015,Batignolles-Monceau,Paris,3,50
16/03/2016,Louvre,Paris,3,44
20/03/2016,Vaugirard,Paris,3,69
24/04/2015,Popincourt,Paris,3,65
24/03/2013,Hotel-de-Ville,Paris,3,257
16/08/2011,Popincourt,Paris,3,58
29/09/2016,Buttes-Montmartre,Paris,3,55
18/07/2014,Buttes-Montmartre,Paris,3,80
16/05/2013,Menilmontant,Paris,3,80
16/08/2013,Menilmontant,Paris,3,90
25/11/2015,Passy,Paris,3,99
12/10/2011,Buttes-Montmartre,Paris,3,98
28/07/2018,Pantheon,Paris,3,100
02/01/2016,Buttes-Montmartre,Paris,3,95
09/02/2015,Gobelins,Paris,3,81
28/06/2015,Popincourt,Paris,3,70
30/06/2013,Buttes-Chaumont,Paris,3,55
03/05/2014,Buttes-Montmartre,Paris,3,60
16/12/2012,Passy,Paris,3,130
02/05/2016,Popincourt,Paris,3,57
01/08/2014,Buttes-Chaumont,Paris,3,66
19/10/2014,Popincourt,Paris,3,46
24/12/2013,Buttes-Montmartre,Paris,3,40
12/08/2014,Observatoire,Paris,3,79
24/07/2012,Temple,Paris,3,125
17/05/2013,Observatoire,Paris,3,80
08/05/2015,Popincourt,Paris,3,50
10/04/2017,Gobelins,Paris,3,45
04/05/2015,Vaugirard,Paris,3,80
02/06/2017,Opera,Paris,3,71
13/06/2015,Buttes-Montmartre,Paris,3,60
06/11/2015,Opera,Paris,3,95
23/03/2014,Enclos-St-Laurent,Paris,3,65
12/04/2015,Reuilly,Paris,3,59
26/12/2017,Temple,Paris,3,100
17/05/2015,Buttes-Montmartre,Paris,3,60
04/06/2014,Passy,Paris,3,96
31/08/2015,Popincourt,Paris,3,150
25/01/2018,Hotel-de-Ville,Paris,3,120
05/06/2014,Opera,Paris,3,110
07/11/2016,Opera,Paris,3,141
19/08/2018,Pantheon,Paris,3,70
29/06/2011,Buttes-Montmartre,Paris,3,81
08/02/2015,Batignolles-Monceau,Paris,3,55
15/10/2013,Batignolles-Monceau,Paris,3,79
06/11/2014,Passy,Paris,3,80
04/01/2017,Opera,Paris,3,70
20/06/2016,Passy,Paris,3,230
26/06/2012,Menilmontant,Paris,3,50
17/12/2012,Gobelins,Paris,3,130
22/08/2013,Temple,Paris,3,90
28/09/2013,Observatoire,Paris,3,70
24/03/2013,Buttes-Montmartre,Paris,3,100
10/06/2014,Menilmontant,Paris,3,80
06/07/2014,Buttes-Montmartre,Paris,3,60
02/06/2014,Popincourt,Paris,3,55
08/08/2014,Gobelins,Paris,3,85
02/07/2014,Buttes-Chaumont,Paris,3,70
06/04/2012,Buttes-Montmartre,Paris,3,90
27/04/2014,Batignolles-Monceau,Paris,3,59
13/06/2012,Menilmontant,Paris,3,50
15/01/2014,Enclos-St-Laurent,Paris,3,143
11/04/2013,Buttes-Montmartre,Paris,3,53
20/08/2014,Buttes-Montmartre,Paris,3,120
12/10/2012,Passy,Paris,3,95
14/12/2012,Vaugirard,Paris,3,85
27/02/2015,Reuilly,Paris,3,70
02/03/2014,Observatoire,Paris,3,55
11/11/2013,Buttes-Chaumont,Paris,3,80
18/06/2015,Luxembourg,Paris,3,75
19/06/2015,Vaugirard,Paris,3,60
28/06/2015,Pantheon,Paris,3,75
28/04/2015,Menilmontant,Paris,3,50
05/07/2015,Buttes-Chaumont,Paris,3,37
13/07/2015,Batignolles-Monceau,Paris,3,60
15/07/2015,Buttes-Chaumont,Paris,3,59
19/07/2015,Luxembourg,Paris,3,79
03/08/2012,Temple,Paris,3,70
26/05/2013,Reuilly,Paris,3,68
20/02/2013,Popincourt,Paris,3,45
13/09/2015,Buttes-Montmartre,Paris,3,55
22/03/2015,Observatoire,Paris,3,82
07/10/2014,Buttes-Montmartre,Paris,3,97
25/10/2015,Buttes-Montmartre,Paris,3,70
28/10/2015,Popincourt,Paris,3,70
28/07/2015,Batignolles-Monceau,Paris,3,55
09/12/2013,Vaugirard,Paris,3,55
20/02/2013,Enclos-St-Laurent,Paris,3,79
19/02/2016,Gobelins,Paris,3,60
02/08/2015,Opera,Paris,3,45
16/12/2014,Observatoire,Paris,3,60
20/05/2014,Bourse,Paris,3,50
26/02/2014,Batignolles-Monceau,Paris,3,85
06/11/2014,Temple,Paris,3,70
01/06/2013,Menilmontant,Paris,3,40
12/05/2015,Batignolles-Monceau,Paris,3,85
02/09/2014,Passy,Paris,3,100
16/06/2016,Popincourt,Paris,3,78
22/08/2013,Enclos-St-Laurent,Paris,3,45
23/05/2013,Popincourt,Paris,3,70
01/07/2013,Popincourt,Paris,3,35
02/08/2015,Buttes-Montmartre,Paris,3,65
18/01/2017,Temple,Paris,3,100
02/07/2013,Popincourt,Paris,3,80
14/03/2015,Buttes-Chaumont,Paris,3,65
04/05/2015,Reuilly,Paris,3,80
22/05/2014,Batignolles-Monceau,Paris,3,60
17/07/2015,Menilmontant,Paris,3,55
31/07/2010,Enclos-St-Laurent,Paris,3,150
03/07/2015,Buttes-Montmartre,Paris,3,40
24/04/2017,Reuilly,Paris,3,59
20/01/2017,Opera,Paris,3,95
23/03/2014,Menilmontant,Paris,3,50
18/06/2014,Reuilly,Paris,3,70
08/09/2013,Enclos-St-Laurent,Paris,3,77
19/07/2014,Buttes-Montmartre,Paris,3,85
13/05/2015,Vaugirard,Paris,3,79
01/05/2015,Popincourt,Paris,3,120
29/05/2014,Batignolles-Monceau,Paris,3,33
22/04/2014,Elysee,Paris,3,55
03/04/2016,Pantheon,Paris,3,150
05/08/2014,Vaugirard,Paris,3,90
17/07/2013,Enclos-St-Laurent,Paris,3,165
01/10/2018,Buttes-Montmartre,Paris,3,35
30/08/2012,Menilmontant,Paris,3,80
04/08/2017,Buttes-Montmartre,Paris,3,90
12/02/2013,Buttes-Montmartre,Paris,3,80
09/07/2014,Vaugirard,Paris,3,80
25/02/2013,Vaugirard,Paris,3,150
02/11/2012,Popincourt,Paris,3,85
08/09/2014,Batignolles-Monceau,Paris,3,75
24/07/2019,Luxembourg,Paris,3,79
17/07/2019,Popincourt,Paris,3,70
30/08/2015,Buttes-Montmartre,Paris,3,140
30/06/2013,Passy,Paris,3,100
21/04/2013,Pantheon,Paris,1,73
03/06/2013,Passy,Paris,1,80
16/06/2013,Popincourt,Paris,5,75
04/03/2013,Buttes-Montmartre,Paris,6,103
20/05/2012,Temple,Paris,5,76
01/07/2014,Luxembourg,Paris,5,107
31/05/2014,Palais-Bourbon,Paris,5,121
13/08/2013,Buttes-Chaumont,Paris,5,96
02/12/2013,Menilmontant,Paris,5,100
01/12/2014,Pantheon,Paris,1,110
09/12/2014,Popincourt,Paris,5,135
06/01/2015,Menilmontant,Paris,1,40
26/01/2014,Vaugirard,Paris,5,90
06/06/2013,Batignolles-Monceau,Paris,6,73
25/07/2014,Gobelins,Paris,5,99
11/03/2014,Buttes-Montmartre,Paris,6,60
29/03/2015,Observatoire,Paris,5,95
07/04/2015,Batignolles-Monceau,Paris,5,110
17/04/2015,Vaugirard,Paris,1,50
20/03/2015,Menilmontant,Paris,5,60
25/04/2015,Vaugirard,Paris,1,90
17/05/2015,Passy,Paris,1,64
16/06/2013,Palais-Bourbon,Paris,1,60
31/05/2015,Gobelins,Paris,1,44
04/07/2015,Buttes-Montmartre,Paris,5,90
23/11/2013,Opera,Paris,5,130
15/07/2015,Vaugirard,Paris,6,300
29/05/2015,Enclos-St-Laurent,Paris,5,70
13/10/2014,Buttes-Montmartre,Paris,1,53
25/10/2014,Buttes-Chaumont,Paris,6,75
06/08/2015,Popincourt,Paris,1,35
19/02/2014,Popincourt,Paris,6,120
19/03/2015,Buttes-Chaumont,Paris,5,66
09/03/2014,Popincourt,Paris,6,100
11/11/2015,Passy,Paris,5,89
24/04/2012,Batignolles-Monceau,Paris,5,95
03/02/2015,Luxembourg,Paris,1,52
12/01/2016,Passy,Paris,1,30
18/01/2013,Buttes-Chaumont,Paris,1,60
06/04/2016,Batignolles-Monceau,Paris,1,19
11/08/2014,Hotel-de-Ville,Paris,5,118
07/02/2013,Menilmontant,Paris,6,80
31/01/2013,Batignolles-Monceau,Paris,6,145
04/05/2016,Opera,Paris,6,107
19/03/2015,Observatoire,Paris,1,98
05/01/2014,Batignolles-Monceau,Paris,5,95
11/05/2016,Passy,Paris,1,45
12/06/2016,Luxembourg,Paris,1,40
13/08/2013,Vaugirard,Paris,6,109
29/05/2015,Vaugirard,Paris,1,30
20/07/2014,Passy,Paris,1,247
15/06/2015,Passy,Paris,5,150
11/04/2016,Palais-Bourbon,Paris,5,69
14/03/2015,Louvre,Paris,1,53
31/07/2015,Opera,Paris,1,85
23/02/2015,Pantheon,Paris,1,52
19/08/2016,Opera,Paris,6,190
03/08/2015,Menilmontant,Paris,5,79
10/02/2015,Observatoire,Paris,1,70
04/08/2014,Popincourt,Paris,1,70
23/04/2017,Luxembourg,Paris,1,79
08/05/2016,Vaugirard,Paris,5,99
09/08/2013,Bourse,Paris,6,198
25/12/2012,Vaugirard,Paris,5,115
27/08/2015,Passy,Paris,1,80
25/06/2017,Popincourt,Paris,1,95
16/08/2012,Temple,Paris,5,60
08/02/2016,Popincourt,Paris,1,35
20/02/2015,Palais-Bourbon,Paris,1,62
15/11/2013,Hotel-de-Ville,Paris,1,65
25/03/2015,Batignolles-Monceau,Paris,1,60
18/05/2017,Gobelins,Paris,1,40
29/11/2013,Enclos-St-Laurent,Paris,1,45
29/11/2017,Buttes-Chaumont,Paris,1,45
19/03/2017,Passy,Paris,1,40
01/06/2015,Palais-Bourbon,Paris,1,75
26/07/2016,Batignolles-Monceau,Paris,5,173
12/04/2014,Temple,Paris,1,60
23/07/2016,Palais-Bourbon,Paris,5,87
24/09/2017,Vaugirard,Paris,1,160
21/06/2011,Popincourt,Paris,5,53
25/06/2014,Reuilly,Paris,1,250
26/01/2014,Gobelins,Paris,5,90
15/09/2015,Buttes-Montmartre,Paris,6,150
28/01/2015,Popincourt,Paris,6,150
18/04/2012,Enclos-St-Laurent,Paris,5,100
05/08/2014,Temple,Paris,1,70
08/03/2016,Bourse,Paris,6,120
18/08/2018,Buttes-Montmartre,Paris,1,30
04/01/2015,Opera,Paris,1,92
30/06/2016,Palais-Bourbon,Paris,1,65
27/10/2016,Reuilly,Paris,5,99
26/05/2019,Buttes-Montmartre,Paris,1,40
29/10/2017,Menilmontant,Paris,1,65
24/02/2019,Passy,Paris,1,97
04/05/2015,Bourse,Paris,1,58
29/08/2019,Reuilly,Paris,5,117
26/08/2019,Reuilly,Paris,1,150
12/03/2020,Buttes-Montmartre,Paris,5,113
13/05/2016,Luxembourg,Paris,1,33
30/07/2012,Batignolles-Monceau,Paris,1,39
29/12/2013,Buttes-Montmartre,Paris,3,300
25/11/2013,Passy,Paris,3,77
07/06/2014,Popincourt,Paris,3,50
30/01/2015,Vaugirard,Paris,4,65
18/09/2014,Vaugirard,Paris,3,56
04/06/2015,Vaugirard,Paris,4,90
05/05/2014,Menilmontant,Paris,4,75
22/06/2015,Menilmontant,Paris,4,60
18/06/2014,Temple,Paris,1,59
30/06/2015,Pantheon,Paris,1,58
01/07/2015,Vaugirard,Paris,3,49
30/10/2012,Pantheon,Paris,3,53
06/07/2015,Menilmontant,Paris,1,59
14/05/2013,Hotel-de-Ville,Paris,4,120
25/03/2013,Buttes-Montmartre,Paris,1,39
30/08/2015,Batignolles-Monceau,Paris,3,65
15/09/2015,Vaugirard,Paris,4,105
05/10/2015,Louvre,Paris,4,106
27/03/2013,Menilmontant,Paris,3,56
25/11/2015,Vaugirard,Paris,4,60
17/06/2015,Luxembourg,Paris,4,91
18/10/2012,Opera,Paris,4,85
31/05/2012,Reuilly,Paris,4,66
05/03/2016,Gobelins,Paris,4,90
16/07/2015,Menilmontant,Paris,4,50
27/04/2016,Bourse,Paris,4,87
01/08/2015,Popincourt,Paris,1,35
13/05/2016,Reuilly,Paris,1,60
12/03/2015,Passy,Paris,4,90
09/06/2016,Observatoire,Paris,1,80
01/08/2014,Buttes-Montmartre,Paris,1,28
06/07/2016,Pantheon,Paris,1,35
05/07/2016,Temple,Paris,4,55
25/07/2016,Menilmontant,Paris,4,89
13/10/2016,Vaugirard,Paris,1,30
10/12/2015,Buttes-Chaumont,Paris,4,42
28/03/2016,Enclos-St-Laurent,Paris,1,59
10/05/2014,Enclos-St-Laurent,Paris,4,45
01/10/2016,Reuilly,Paris,3,85
02/01/2015,Enclos-St-Laurent,Paris,4,48
07/04/2013,Opera,Paris,4,65
24/08/2015,Louvre,Paris,3,75
05/06/2015,Buttes-Montmartre,Paris,1,40
19/07/2014,Popincourt,Paris,3,75
07/06/2017,Popincourt,Paris,4,73
28/06/2015,Palais-Bourbon,Paris,1,20
22/07/2012,Enclos-St-Laurent,Paris,4,42
22/05/2017,Gobelins,Paris,4,41
17/09/2015,Luxembourg,Paris,1,39
24/02/2014,Enclos-St-Laurent,Paris,3,50
28/02/2018,Buttes-Montmartre,Paris,1,650
07/09/2018,Pantheon,Paris,1,69
28/09/2018,Buttes-Montmartre,Paris,3,90
10/11/2018,Palais-Bourbon,Paris,4,406
13/12/2013,Batignolles-Monceau,Paris,1,70
01/07/2014,Batignolles-Monceau,Paris,4,80
09/04/2015,Luxembourg,Paris,3,120
24/05/2019,Batignolles-Monceau,Paris,1,53
09/03/2012,Popincourt,Paris,4,60
31/10/2017,Opera,Paris,1,45
17/12/2015,Reuilly,Paris,4,129
24/07/2019,Enclos-St-Laurent,Paris,3,80
25/03/2014,Buttes-Montmartre,Paris,3,60
06/03/2020,Pantheon,Paris,4,62
04/01/2016,Buttes-Chaumont,Paris,1,78
13/03/2014,Pantheon,Paris,4,60
18/09/2019,Observatoire,Paris,4,60
18/11/2013,Vaugirard,Paris,3,80
16/10/2013,Buttes-Montmartre,Paris,3,70
08/03/2016,Pantheon,Paris,3,89
08/07/2013,Enclos-St-Laurent,Paris,3,60
03/08/2015,Buttes-Montmartre,Paris,1,21
24/06/2013,Popincourt,Paris,6,90
17/06/2017,Vaugirard,Paris,3,46
18/04/2016,Reuilly,Paris,4,65
11/04/2013,Observatoire,Paris,4,40
12/07/2014,Reuilly,Paris,4,46
02/04/2013,Buttes-Montmartre,Paris,4,80
27/03/2014,Buttes-Chaumont,Paris,3,55
25/06/2017,Opera,Paris,1,40
11/08/2015,Enclos-St-Laurent,Paris,4,65
26/04/2019,Popincourt,Paris,3,75
17/04/2015,Temple,Paris,1,79
20/08/2013,Popincourt,Paris,1,40
15/12/2012,Temple,Paris,4,59
24/01/2014,Luxembourg,Paris,1,110
19/06/2014,Popincourt,Paris,3,75
23/06/2014,Pantheon,Paris,4,90
17/07/2014,Buttes-Montmartre,Paris,3,70
14/09/2011,Buttes-Montmartre,Paris,4,60
21/06/2014,Passy,Paris,1,46
31/08/2014,Batignolles-Monceau,Paris,1,35
15/08/2014,Buttes-Chaumont,Paris,6,50
11/04/2013,Opera,Paris,1,60
04/11/2014,Temple,Paris,3,86
11/05/2012,Reuilly,Paris,3,45
17/08/2014,Bourse,Paris,3,75
03/03/2015,Gobelins,Paris,4,50
26/04/2015,Observatoire,Paris,1,55
29/12/2014,Reuilly,Paris,3,65
09/06/2015,Buttes-Montmartre,Paris,4,40
15/06/2015,Popincourt,Paris,3,76
25/06/2015,Bourse,Paris,3,60
02/07/2015,Popincourt,Paris,3,57
15/08/2014,Popincourt,Paris,3,45
11/08/2015,Enclos-St-Laurent,Paris,4,41
18/03/2015,Opera,Paris,3,120
27/10/2015,Enclos-St-Laurent,Paris,1,30
05/11/2013,Menilmontant,Paris,6,70
07/12/2013,Buttes-Montmartre,Paris,1,46
17/07/2014,Buttes-Chaumont,Paris,3,33
13/01/2016,Enclos-St-Laurent,Paris,4,45
04/05/2014,Luxembourg,Paris,1,28
06/02/2015,Pantheon,Paris,1,37
23/02/2016,Enclos-St-Laurent,Paris,3,45
08/03/2016,Opera,Paris,4,64
28/02/2016,Observatoire,Paris,4,80
22/02/2016,Popincourt,Paris,1,24
28/12/2013,Popincourt,Paris,4,90
09/07/2014,Pantheon,Paris,3,30
23/03/2016,Passy,Paris,3,35
10/04/2016,Pantheon,Paris,1,50
06/12/2014,Observatoire,Paris,1,32
19/12/2014,Palais-Bourbon,Paris,1,65
03/05/2016,Buttes-Chaumont,Paris,4,40
13/10/2013,Passy,Paris,3,250
04/03/2015,Buttes-Chaumont,Paris,3,41
28/02/2016,Gobelins,Paris,1,33
03/11/2015,Pantheon,Paris,3,35
13/03/2013,Opera,Paris,3,70
01/08/2016,Batignolles-Monceau,Paris,1,25
31/08/2012,Louvre,Paris,3,86
13/06/2015,Passy,Paris,4,37
02/01/2013,Vaugirard,Paris,1,55
10/03/2017,Vaugirard,Paris,4,85
23/04/2017,Pantheon,Paris,1,75
30/04/2016,Luxembourg,Paris,4,70
18/04/2014,Palais-Bourbon,Paris,3,69
11/12/2014,Buttes-Chaumont,Paris,1,35
25/06/2016,Buttes-Chaumont,Paris,3,42
12/04/2012,Popincourt,Paris,1,50
04/10/2014,Enclos-St-Laurent,Paris,4,70
18/09/2014,Reuilly,Paris,1,45
28/04/2015,Reuilly,Paris,3,85
09/04/2015,Popincourt,Paris,3,80
15/03/2016,Buttes-Montmartre,Paris,3,45
04/03/2018,Buttes-Montmartre,Paris,4,63
29/07/2017,Batignolles-Monceau,Paris,3,85
24/12/2017,Buttes-Chaumont,Paris,4,50
15/01/2013,Enclos-St-Laurent,Paris,4,75
29/05/2018,Menilmontant,Paris,4,60
27/10/2016,Enclos-St-Laurent,Paris,1,85
06/08/2015,Menilmontant,Paris,3,40
28/03/2013,Louvre,Paris,3,100
14/11/2015,Buttes-Montmartre,Paris,3,50
03/12/2013,Hotel-de-Ville,Paris,3,100
08/07/2016,Opera,Paris,3,140
15/09/2016,Buttes-Montmartre,Paris,3,60
01/09/2018,Buttes-Montmartre,Paris,1,40
31/07/2014,Popincourt,Paris,4,85
23/08/2014,Vaugirard,Paris,3,100
23/07/2014,Buttes-Chaumont,Paris,3,32
04/12/2014,Menilmontant,Paris,1,35
02/08/2019,Gobelins,Paris,3,62
23/06/2012,Buttes-Montmartre,Paris,4,58
30/06/2012,Pantheon,Paris,3,60
06/06/2013,Bourse,Paris,1,50
05/04/2013,Vaugirard,Paris,3,35
18/07/2014,Popincourt,Paris,3,40
20/07/2014,Pantheon,Paris,3,65
26/07/2014,Buttes-Chaumont,Paris,4,70
18/03/2014,Elysee,Paris,4,65
29/08/2014,Enclos-St-Laurent,Paris,4,90
06/08/2013,Buttes-Montmartre,Paris,3,37
18/08/2014,Opera,Paris,3,95
06/04/2015,Palais-Bourbon,Paris,3,81
10/06/2015,Luxembourg,Paris,3,90
01/05/2015,Vaugirard,Paris,4,90
21/05/2015,Buttes-Montmartre,Paris,1,30
09/11/2012,Vaugirard,Paris,4,130
13/10/2015,Gobelins,Paris,4,70
11/05/2015,Popincourt,Paris,4,69
11/09/2013,Batignolles-Monceau,Paris,3,62
11/06/2014,Hotel-de-Ville,Paris,4,76
04/09/2015,Temple,Paris,3,60
05/07/2015,Bourse,Paris,4,60
02/07/2015,Buttes-Chaumont,Paris,5,60
15/02/2016,Menilmontant,Paris,4,49
24/02/2016,Vaugirard,Paris,1,60
17/08/2012,Observatoire,Paris,3,85
30/03/2015,Popincourt,Paris,4,85
02/01/2015,Bourse,Paris,4,100
31/03/2014,Opera,Paris,3,79
18/05/2016,Popincourt,Paris,1,59
17/06/2016,Gobelins,Paris,4,60
16/06/2016,Batignolles-Monceau,Paris,4,47
30/07/2016,Hotel-de-Ville,Paris,4,105
31/05/2015,Pantheon,Paris,3,60
04/04/2016,Gobelins,Paris,4,60
21/08/2015,Buttes-Montmartre,Paris,3,55
29/07/2016,Batignolles-Monceau,Paris,3,50
11/05/2014,Buttes-Montmartre,Paris,4,64
20/05/2014,Batignolles-Monceau,Paris,3,46
10/08/2016,Bourse,Paris,1,90
10/03/2016,Menilmontant,Paris,1,39
26/03/2013,Menilmontant,Paris,3,53
09/03/2014,Vaugirard,Paris,4,70
11/07/2015,Popincourt,Paris,3,80
21/05/2014,Batignolles-Monceau,Paris,4,74
20/03/2016,Opera,Paris,3,63
03/07/2017,Gobelins,Paris,3,40
26/03/2012,Buttes-Chaumont,Paris,3,40
12/06/2014,Popincourt,Paris,3,36
22/08/2014,Temple,Paris,3,55
13/03/2016,Opera,Paris,4,71
18/12/2015,Vaugirard,Paris,1,45
14/04/2016,Menilmontant,Paris,3,80
17/03/2013,Popincourt,Paris,3,65
13/05/2018,Vaugirard,Paris,1,25
31/08/2013,Buttes-Montmartre,Paris,3,150
03/07/2018,Passy,Paris,4,120
29/09/2013,Buttes-Montmartre,Paris,3,37
04/08/2018,Vaugirard,Paris,4,75
31/07/2015,Enclos-St-Laurent,Paris,4,70
02/12/2018,Buttes-Montmartre,Paris,3,65
08/07/2016,Batignolles-Monceau,Paris,3,99
06/03/2019,Popincourt,Paris,4,72
23/07/2014,Popincourt,Paris,3,73
16/10/2013,Buttes-Montmartre,Paris,1,50
05/10/2016,Enclos-St-Laurent,Paris,3,80
08/07/2012,Batignolles-Monceau,Paris,3,80
05/09/2016,Enclos-St-Laurent,Paris,3,60
07/07/2018,Pantheon,Paris,3,140
03/05/2012,Passy,Paris,4,115
01/04/2015,Vaugirard,Paris,3,70
18/04/2015,Reuilly,Paris,3,108
14/06/2015,Enclos-St-Laurent,Paris,3,70
12/09/2014,Popincourt,Paris,4,65
08/10/2015,Vaugirard,Paris,3,82
20/04/2015,Enclos-St-Laurent,Paris,3,40
31/03/2016,Passy,Paris,4,79
25/09/2014,Batignolles-Monceau,Paris,1,28
13/08/2015,Enclos-St-Laurent,Paris,3,80
06/06/2016,Buttes-Chaumont,Paris,3,35
14/06/2015,Batignolles-Monceau,Paris,1,49
01/08/2013,Menilmontant,Paris,3,44
19/05/2015,Pantheon,Paris,1,40
28/06/2016,Menilmontant,Paris,4,90
19/12/2010,Buttes-Chaumont,Paris,4,90
11/05/2013,Passy,Paris,4,45
21/08/2015,Opera,Paris,4,60
25/06/2015,Pantheon,Paris,4,67
29/09/2014,Vaugirard,Paris,3,167
05/09/2016,Opera,Paris,4,70
12/05/2015,Popincourt,Paris,4,60
11/04/2016,Enclos-St-Laurent,Paris,3,100
12/07/2015,Menilmontant,Paris,1,50
05/07/2016,Temple,Paris,4,55
19/06/2016,Vaugirard,Paris,4,59
30/03/2013,Passy,Paris,1,99
04/07/2019,Vaugirard,Paris,4,150
12/10/2014,Enclos-St-Laurent,Paris,4,250
24/11/2019,Passy,Paris,4,115
18/02/2019,Vaugirard,Paris,4,70
31/03/2015,Palais-Bourbon,Paris,3,90
24/06/2015,Gobelins,Paris,1,45
04/08/2013,Buttes-Montmartre,Paris,1,12
13/07/2015,Hotel-de-Ville,Paris,4,80
28/04/2015,Bourse,Paris,4,100
15/05/2014,Enclos-St-Laurent,Paris,1,90
06/04/2016,Passy,Paris,4,70
02/06/2016,Vaugirard,Paris,4,80
14/05/2016,Batignolles-Monceau,Paris,3,69
14/08/2013,Batignolles-Monceau,Paris,1,25
18/08/2015,Buttes-Montmartre,Paris,1,40
23/04/2015,Vaugirard,Paris,4,50
30/05/2017,Popincourt,Paris,1,25
25/06/2017,Menilmontant,Paris,4,55
09/10/2015,Reuilly,Paris,1,80
29/09/2017,Buttes-Montmartre,Paris,1,40
16/12/2017,Vaugirard,Paris,1,42
20/07/2016,Buttes-Montmartre,Paris,1,30
07/11/2015,Buttes-Montmartre,Paris,1,35
01/07/2014,Menilmontant,Paris,1,400
24/04/2018,Vaugirard,Paris,1,50
23/05/2018,Passy,Paris,4,65
22/01/2015,Menilmontant,Paris,1,35
03/11/2018,Gobelins,Paris,3,55
20/03/2019,Passy,Paris,1,36
30/06/2013,Temple,Paris,4,87
22/04/2014,Buttes-Montmartre,Paris,3,40
13/03/2014,Passy,Paris,3,85
27/05/2014,Menilmontant,Paris,4,43
05/05/2014,Reuilly,Paris,3,69
25/12/2012,Bourse,Paris,4,120
15/08/2012,Buttes-Chaumont,Paris,3,52
31/07/2014,Popincourt,Paris,3,30
22/03/2014,Buttes-Chaumont,Paris,3,35
01/09/2014,Opera,Paris,3,58
02/05/2014,Temple,Paris,3,110
26/03/2012,Gobelins,Paris,3,35
10/05/2014,Menilmontant,Paris,3,50
08/08/2013,Batignolles-Monceau,Paris,4,80
24/03/2015,Hotel-de-Ville,Paris,4,95
07/09/2011,Elysee,Paris,4,150
25/04/2015,Menilmontant,Paris,4,39
14/08/2011,Vaugirard,Paris,3,63
10/05/2015,Menilmontant,Paris,3,80
12/05/2015,Pantheon,Paris,1,80
04/02/2014,Batignolles-Monceau,Paris,4,100
29/04/2015,Buttes-Chaumont,Paris,3,70
03/04/2012,Buttes-Montmartre,Paris,3,55
14/06/2015,Vaugirard,Paris,1,43
14/06/2015,Buttes-Montmartre,Paris,1,50
21/06/2015,Hotel-de-Ville,Paris,1,30
18/10/2013,Buttes-Chaumont,Paris,4,60
06/07/2015,Menilmontant,Paris,1,40
02/07/2015,Opera,Paris,3,70
21/07/2015,Observatoire,Paris,4,45
18/07/2015,Enclos-St-Laurent,Paris,4,70
24/07/2015,Hotel-de-Ville,Paris,1,65
04/06/2013,Menilmontant,Paris,1,25
30/07/2015,Enclos-St-Laurent,Paris,3,60
04/10/2015,Vaugirard,Paris,4,80
06/02/2015,Louvre,Paris,4,120
20/10/2015,Popincourt,Paris,3,48
15/09/2015,Popincourt,Paris,4,45
10/02/2014,Enclos-St-Laurent,Paris,4,60
18/01/2015,Buttes-Montmartre,Paris,4,70
10/06/2014,Passy,Paris,1,59
16/02/2015,Vaugirard,Paris,3,65
17/06/2014,Opera,Paris,1,30
18/12/2015,Buttes-Montmartre,Paris,4,90
28/04/2015,Buttes-Montmartre,Paris,3,70
06/07/2014,Gobelins,Paris,4,60
30/12/2014,Reuilly,Paris,3,60
28/11/2015,Elysee,Paris,3,80
02/02/2016,Palais-Bourbon,Paris,1,35
03/02/2016,Gobelins,Paris,3,49
09/02/2016,Batignolles-Monceau,Paris,3,38
10/02/2016,Buttes-Chaumont,Paris,1,30
15/03/2016,Buttes-Chaumont,Paris,1,25
18/03/2016,Popincourt,Paris,4,90
19/07/2015,Buttes-Montmartre,Paris,3,53
21/11/2011,Buttes-Montmartre,Paris,3,37
07/04/2016,Buttes-Chaumont,Paris,4,40
08/07/2015,Reuilly,Paris,4,59
28/04/2016,Buttes-Chaumont,Paris,4,50
19/05/2016,Popincourt,Paris,1,30
